Date,open,high,low,close,volume,value,change,prevClose,1month,3month,5month,6month,9month,12month,Momentum,MomentumGA,Momentum_6,stock_code
2024-07-17,46.40999984741211,46.779998779296875,45.970001220703125,45.631103515625,24300.0,1122605.9529304504,-0.003447468325588103,45.78895950317383,44.47517395019531,51.58177947998047,48.5963249206543,47.260433197021484,55.419429779052734,37.37493133544922,-0.018509770380753833,0.06811663652736277,-0.031135425435338447,PFIX
2024-07-17,100.52999877929688,100.53500366210938,100.5199966430664,99.2114028930664,3822100.0,382970981.999588,9.951899409215567e-05,99.20153045654297,98.78875732421875,97.98798370361328,97.1626205444336,96.73999786376953,95.50969696044922,94.3069839477539,0.026414079527301976,0.2024684934268387,0.02544482785951472,SGOV
2024-07-18,81.18000030517578,81.20999908447266,80.93000030517578,80.0733413696289,6579600.0,531949706.71691895,-0.003078899677586562,80.32064056396484,79.32061004638672,76.70343017578125,77.609130859375,78.02793884277344,71.5194320678711,73.84286499023438,0.057933663149594805,0.48641290828053374,0.02938308707360844,VCIT
2024-07-18,27.739999771118164,27.8700008392334,27.670000076293945,27.450946807861328,3203300.0,88676111.02728844,-0.006453954702336623,27.62926483154297,27.60020637512207,25.878314971923828,26.978303909301758,26.981502532958984,24.084545135498047,26.61400032043457,0.05244900991275801,0.36944063060673865,0.02400764367339131,SPTL
2024-07-18,58.849998474121094,58.939998626708984,58.79999923706055,58.28173828125,1996300.0,117218610.9550476,-0.0016971179313679053,58.38081741333008,57.80823516845703,56.25618362426758,56.91936111450195,57.41184997558594,54.76190185546875,55.64676284790039,0.035343213888684305,0.3528140174829463,0.016877481533101417,VGIT
2024-07-18,36.75,36.779998779296875,36.650001525878906,36.103675842285156,16754500.0,612727463.0031586,-0.0016326226637393315,36.162715911865234,35.59339141845703,34.76308059692383,34.77025604248047,34.70499038696289,31.844926834106445,32.259525299072266,0.06873363793156548,0.5579913535986659,0.042003340402881825,USHY
2024-07-18,100.54000091552734,100.55000305175781,100.54000091552734,99.23114013671875,5291400.0,530279165.6890869,0.00019894128171554288,99.2114028930664,98.81822967529297,97.99772644042969,97.19161224365234,96.78807067871094,95.50969696044922,94.33521270751953,0.026267302259948323,0.19904903704023585,0.025037509244292582,SGOV
2024-07-18,25.940000534057617,26.110000610351562,25.850000381469727,25.67780303955078,28500.0,737991.8575286865,-0.01184111493592944,25.98550033569336,25.523597717285156,23.34175682067871,25.260757446289062,26.24251937866211,22.445404052734375,25.977087020874023,0.05135772434883214,0.650950482631409,-0.009793992690264836,TYD
2024-07-18,46.45000076293945,47.16600036621094,46.31999969482422,46.07508087158203,20500.0,953306.7936897278,0.009729708943045933,45.631103515625,43.23646926879883,51.249244689941406,46.18111038208008,46.122676849365234,55.66373062133789,40.058624267578125,-0.028661925173008883,0.3439117814532223,-0.010657953252489933,PFIX
2024-07-18,35.04999923706055,35.04999923706055,34.349998474121094,34.127174377441406,9300.0,322191.92333221436,-0.005193740290301026,34.30534744262695,33.81061935424805,33.43381881713867,32.463470458984375,31.332477569580078,32.42517852783203,31.14862632751465,0.05938637668066791,0.5709637157830123,0.09488141709971765,RISR
2024-07-18,82.4000015258789,82.83999633789062,78.8499984741211,79.58442687988281,5761800.0,466236822.92404175,-0.02373673538816172,81.5194320678711,78.01261138916016,60.41899490356445,64.548828125,58.175350189208984,35.63203811645508,48.015628814697266,0.4564008245173762,3.436675024252455,0.40127101603579574,UPRO
2024-07-18,22.010000228881836,22.010000228881836,21.8700008392334,21.772754669189453,104400.0,2287997.9307174683,-0.005454616263167483,21.892168045043945,21.549442291259766,21.391328811645508,21.953815460205078,22.074359893798828,20.639312744140625,21.80264663696289,0.018385183693934576,0.27210155083276333,-0.008253550709122238,BWX
2024-07-18,13.899999618530273,13.920000076293945,13.829999923706055,13.850000381469727,1738000.0,24114750.0,-0.005742995115106365,13.930000305175781,14.079999923706055,14.15999984741211,13.130000114440918,13.579999923706055,14.387819290161133,14.032683372497559,-0.008430644828518767,-0.14858318133702342,0.02577322411163973,PDBC
2024-07-18,89.23999786376953,90.79000091552734,88.7300033569336,88.20714569091797,4464700.0,398437806.2259674,-0.008803198924844111,88.99054718017578,82.27569580078125,78.06396484375,82.36512756347656,82.72445678710938,68.35308074951172,79.53267669677734,0.13314411680365584,1.8096579225867273,0.07574652813003212,VNQ
2024-07-18,63.66999816894531,63.83000183105469,63.4900016784668,62.57981491088867,192200.0,12184029.68711853,-0.005323318732344861,62.914730072021484,62.4114990234375,60.803016662597656,60.409690856933594,59.963172912597656,54.59091567993164,57.03141784667969,0.06679818747751684,0.43728379903095,0.04922283154905793,VWOB
2024-07-18,49.189998626708984,49.2400016784668,49.119998931884766,48.846004486083984,2337700.0,114778734.47589874,-0.0012195481517546906,48.90564727783203,48.57408905029297,48.08235549926758,48.03770446777344,47.97319030761719,45.52549362182617,45.946834564208984,0.035648213424731734,0.2536705653432596,0.019437043153387866,BNDX
2024-07-18,107.68000030517578,107.83000183105469,107.55999755859375,107.24980163574219,1272900.0,136938518.7784195,-0.002226163884671594,107.48908996582031,106.42363739013672,103.64263153076172,104.00091552734375,104.59818267822266,100.37435913085938,102.06204986572266,0.0391911838851828,0.3770383185504372,0.0276382171618699,TIP
2024-07-19,79.61000061035156,80.33999633789062,77.68000030517578,77.90876007080078,4254700.0,335630687.6968384,-0.021055209854198283,79.58442687988281,77.32637023925781,62.587120056152344,63.83405685424805,57.93709182739258,36.9000129699707,47.342838287353516,0.41843519531970097,2.8650269562420645,0.37363516824390214,UPRO
2024-07-19,34.95500183105469,34.95500183105469,34.689998626708984,34.33488082885742,14100.0,489745.4629898071,0.006086248135248866,34.127174377441406,33.863502502441406,33.28849411010742,32.2900276184082,31.53376007080078,32.55791091918945,30.948028564453125,0.05354258896457463,0.46142321612303283,0.08224246968384975,RISR
2024-07-19,21.799999237060547,21.860000610351562,21.799999237060547,21.70309829711914,1450400.0,31605339.110565186,-0.003199244796014855,21.772754669189453,21.46996307373047,21.440839767456055,21.894590377807617,22.054651260375977,20.67856788635254,21.988576889038086,0.011319824614676321,0.1957797346315649,-0.012781729706739322,BWX
2024-07-19,36.70000076293945,36.70000076293945,36.599998474121094,36.074153900146484,11462200.0,418582791.70856476,-0.0008176990694142933,36.103675842285156,35.56403732299805,34.90816879272461,34.67470169067383,34.67649459838867,31.844926834106445,32.444236755371094,0.06523666004116549,0.5141790617014894,0.041157021793165965,USHY
2024-07-19,49.099998474121094,49.11000061035156,49.04999923706055,48.7863655090332,1799000.0,88171852.13279724,-0.0012209591690917553,48.846004486083984,48.494720458984375,48.0131721496582,47.94907760620117,47.904380798339844,45.46828842163086,46.08938217163086,0.03491317762627412,0.2554317412094943,0.019656316855613615,BNDX
2024-07-19,13.774999618530273,13.845999717712402,13.630000114440918,13.65999984741211,3417400.0,46913212.250328064,-0.013718449734616889,13.850000381469727,14.119999885559082,14.220000267028809,13.25,13.649999618530273,14.15746021270752,14.075875282287598,-0.013812174390712606,-0.32028287544396045,0.014652070954488984,PDBC
2024-07-19,47.630001068115234,48.060001373291016,47.58000183105469,47.4168815612793,20100.0,958201.6013145447,0.02912204741294019,46.07508087158203,44.39653015136719,51.03407669067383,46.76667785644531,46.28824234008789,56.04316711425781,39.576805114746094,-0.023024260724411206,0.22000053810302525,-0.004605088846098852,PFIX
2024-07-19,27.56999969482422,27.610000610351562,27.520000457763672,27.292444229125977,1349800.0,37116950.56257248,-0.005774029575182449,27.450946807861328,27.432334899902344,25.89793586730957,26.89055824279785,26.923189163208008,23.978614807128906,27.073530197143555,0.044631924971703964,0.30115307719513335,0.01960234508081716,SPTL
2024-07-19,100.58999633789062,100.58999633789062,100.58000183105469,99.27061462402344,2993600.0,300131307.87353516,0.00039780342390806264,99.23114013671875,98.82807159423828,98.0074691772461,97.2012710571289,96.78807067871094,95.52864837646484,94.35400390625,0.02634975221170404,0.20105636230199228,0.025241431520188148,SGOV
2024-07-19,107.45999908447266,107.4800033569336,107.29000091552734,106.99058532714844,1948200.0,209051887.71858215,-0.002416939748514773,107.24980163574219,106.4435043334961,103.74059295654297,103.9617691040039,104.5002670288086,100.21876525878906,103.04930114746094,0.03515148780594144,0.31959026529171125,0.026311268718343113,TIP
2024-07-19,58.720001220703125,58.75,58.68000030517578,58.1727409362793,962700.0,56395626.042079926,-0.0018701800630021531,58.28173828125,57.71932601928711,56.34454345703125,56.851016998291016,57.333961486816406,54.626708984375,56.069644927978516,0.03277167429452419,0.32696614016976805,0.01653080948630297,VGIT
2024-07-19,25.729999542236328,25.729999542236328,25.579999923706055,25.419734954833984,22400.0,573774.5101928711,-0.010050240058283103,25.67780303955078,25.248411178588867,23.400724411010742,25.064403533935547,26.105073928833008,22.212207794189453,26.797618865966797,0.0377830223254873,0.5187898348153842,-0.016367350287803884,TYD
2024-07-19,80.8499984741211,80.86000061035156,80.69999694824219,79.87551879882812,3511700.0,282942510.60848236,-0.002470517246028321,80.0733413696289,79.13334655761719,76.90885162353516,77.41484832763672,77.84402465820312,71.33741760253906,74.48033905029297,0.05379599064584515,0.43949749783851605,0.02863825092824075,VCIT
2024-07-19,89.08000183105469,89.2300033569336,88.41000366210938,88.0484848022461,2809000.0,249136174.6673584,-0.0017987305612158712,88.20714569091797,82.0406265258789,78.77897644042969,81.4619369506836,82.49137878417969,68.78478240966797,78.8866195678711,0.1235460654742652,1.6374149932335411,0.06928926381134096,VNQ
2024-07-19,63.5099983215332,63.58000183105469,63.34000015258789,62.461612701416016,170700.0,10792149.585056305,-0.0018888232514105675,62.57981491088867,62.24488067626953,60.86124038696289,60.31361389160156,59.963172912597656,54.70403289794922,57.722145080566406,0.058551143818991326,0.3489523451526308,0.04363748399546892,VWOB
2024-07-22,47.97999954223633,49.11000061035156,47.459999084472656,48.038448333740234,133300.0,6418010.015296936,0.013108554421860376,47.4168815612793,44.42601776123047,52.30552673339844,46.99114227294922,45.0611572265625,55.87683868408203,40.322853088378906,0.0028648578379789013,0.7145025976430275,0.05227838075423754,PFIX
2024-07-22,107.29000091552734,107.3499984741211,107.01000213623047,106.86096954345703,2347900.0,251525227.24342346,-0.0012114690586566663,106.99058532714844,106.28462219238281,103.52507019042969,103.83448791503906,104.96045684814453,99.9659423828125,103.13639831542969,0.03275110708060066,0.28966033884404735,0.0193418411082287,TIP
2024-07-22,81.01000213623047,81.01000213623047,80.66000366210938,79.90518951416016,3914600.0,315698003.4832001,0.0003714619420095279,79.87551879882812,79.19247436523438,76.68385314941406,77.3565673828125,78.1537857055664,71.3182601928711,74.43276977539062,0.05097837280295002,0.3871689350288393,0.02203006646086359,VCIT
2024-07-22,79.83000183105469,80.79000091552734,78.9800033569336,80.3324966430664,5229200.0,418247760.8406067,0.031109936418741838,77.90876007080078,76.77936553955078,62.537391662597656,64.1517333984375,59.2872428894043,37.56371307373047,48.540016174316406,0.3720274921225315,2.392916165425623,0.31408978177874564,UPRO
2024-07-22,34.992000579833984,35.08000183105469,34.880001068115234,34.49729919433594,5100.0,177797.8609085083,0.004730418791551708,34.33488082885742,33.98101806640625,33.52101135253906,32.491416931152344,31.159950256347656,32.4536247253418,30.94896125793457,0.06127236335060147,0.5352661478887246,0.10189138770730208,RISR
2024-07-22,49.09000015258789,49.11000061035156,48.9900016784668,48.746604919433594,3575900.0,175162428.5654068,-0.0008149938857865395,48.7863655090332,48.5443229675293,47.80562210083008,47.870296478271484,48.08133316040039,45.45875549316406,45.99435043334961,0.034015189168713336,0.23192315245773562,0.01466332778837078,BNDX
2024-07-22,63.709999084472656,63.83000183105469,63.529998779296875,62.65862274169922,396000.0,25119133.62121582,0.003154097881285362,62.461612701416016,62.284088134765625,60.50220489501953,60.15030288696289,60.20230484008789,54.694618225097656,57.63813781738281,0.05709298709172905,0.32248843830358975,0.037528594085050423,VWOB
2024-07-22,36.72999954223633,36.779998779296875,36.70000076293945,36.19223403930664,13565900.0,496519513.5834694,0.0032732615014894853,36.074153900146484,35.603172302246094,34.83078384399414,34.70336151123047,34.752479553222656,31.938337326049805,32.490413665771484,0.06325328931983253,0.48789711016324505,0.03803108048447919,USHY
2024-07-22,21.829999923706055,22.049999237060547,21.790000915527344,21.70309829711914,268700.0,5869287.883234024,0.0,21.70309829711914,21.420284271240234,21.351709365844727,21.914331436157227,22.123634338378906,20.521549224853516,21.880931854248047,0.011186227311311072,0.1781216146797827,-0.01900845199426579,BWX
2024-07-22,13.5600004196167,13.670000076293945,13.539999961853027,13.65999984741211,4524900.0,61572577.09522247,0.0,13.65999984741211,14.039999961853027,14.210000038146973,13.34000015258789,13.539999961853027,14.090272903442383,14.071076393127441,-0.02358005586462718,-0.491096076823106,0.008862620819583765,PDBC
2024-07-22,100.61000061035156,100.61000061035156,100.5999984741211,99.29035186767578,3386500.0,339590051.39160156,0.00019882261963519008,99.27061462402344,98.86736297607422,98.0172119140625,97.22059631347656,96.79768371582031,95.5476303100586,94.36343383789062,0.026575640462234672,0.2031926999265039,0.025547418215741427,SGOV
2024-07-22,58.720001220703125,58.7599983215332,58.599998474121094,58.14302062988281,1242100.0,72732102.86512375,-0.0005108974739395402,58.1727409362793,57.739078521728516,56.25618362426758,56.78267288208008,57.54814910888672,54.57841491699219,56.00236892700195,0.030729042009817253,0.28686401466159395,0.010853378207017386,VGIT
2024-07-22,25.649999618530273,25.75,25.440000534057617,25.360179901123047,55300.0,1412917.4892425537,-0.0023428668244084945,25.419734954833984,25.297550201416016,23.24347496032715,24.926958084106445,26.507596969604492,22.124755859375,26.623859405517578,0.027299011962303575,0.3051677508773402,-0.04103963162024563,TYD
2024-07-22,89.05000305175781,89.80000305175781,88.41000366210938,88.96080017089844,3244400.0,288930698.93951416,0.010361511282123401,88.0484848022461,82.2463150024414,78.9259033203125,81.5590591430664,83.03524017333984,69.9551773071289,79.87471771240234,0.11334735443157581,1.531973753880751,0.06037490369680239,VNQ
2024-07-22,27.649999618530273,27.690000534057617,27.3700008392334,27.203285217285156,1666300.0,45787127.20255852,-0.0032668020164229746,27.292444229125977,27.442211151123047,25.731170654296875,26.734554290771484,27.214771270751953,23.882314682006836,26.843769073486328,0.04001831242389629,0.1996374078494199,0.002854073532394502,SPTL
2024-07-23,21.84000015258789,21.860000610351562,21.829999923706055,21.742902755737305,137100.0,2991278.765487671,0.0018340449862611409,21.70309829711914,21.46996307373047,21.331907272338867,21.92420196533203,22.14334487915039,20.640470504760742,21.89072036743164,0.009559096281722225,0.15157281731038677,-0.019881665775154638,BWX
2024-07-23,58.720001220703125,58.779998779296875,58.70000076293945,58.182655334472656,1219300.0,71445693.14489365,0.0006816760491709533,58.14302062988281,57.75883865356445,56.09909439086914,56.92912673950195,57.53840637207031,54.9937744140625,56.16574478149414,0.028706189990409005,0.2817749745957243,0.010508011881712203,VGIT
2024-07-23,80.45999908447266,81.41999816894531,79.91000366210938,79.91358184814453,3713500.0,298661563.6482239,-0.00521476130367513,80.3324966430664,76.17268371582031,61.692020416259766,63.84397506713867,59.09861373901367,38.762351989746094,47.88700866699219,0.41940109648579715,3.2600727954812316,0.35929578649380883,UPRO
2024-07-23,80.91000366210938,80.91999816894531,80.7699966430664,79.90518951416016,2593800.0,209128489.15100098,0.0,79.90518951416016,79.25161743164062,76.5175552368164,77.37599182128906,78.26024627685547,72.14033508300781,74.60404968261719,0.04876273975729648,0.38914691301034504,0.021018886542798418,VCIT
2024-07-23,63.709999084472656,63.79999923706055,63.630001068115234,62.69802474975586,258000.0,16372552.556991577,0.0006288361654399826,62.65862274169922,62.3134880065918,60.317832946777344,60.27519607543945,60.30751419067383,55.44416046142578,57.722145080566406,0.057696181629842934,0.3851866250104976,0.038985333462624706,VWOB
2024-07-23,107.19999694824219,107.3499984741211,107.11000061035156,106.80115509033203,2039600.0,218472340.9576416,-0.0005597408799540727,106.86096954345703,106.34420013427734,103.36831665039062,104.1673812866211,104.9114990234375,100.83717346191406,103.11705017089844,0.030191046658171784,0.2669381240580616,0.01858204808973337,TIP
2024-07-23,25.559999465942383,25.760000228881836,25.559999465942383,25.370105743408203,122600.0,3133965.7153129578,0.00039139478993667135,25.360179901123047,25.287721633911133,22.91914939880371,25.192033767700195,26.576318740844727,22.834070205688477,26.990684509277344,0.019650502939780167,0.3084784780137611,-0.04576024435817046,TYD
2024-07-23,48.5,48.650001525878906,48.099998474121094,47.94965362548828,22100.0,1067428.0862808228,-0.001848409166654689,48.038448333740234,44.03278350830078,54.207191467285156,46.132320404052734,43.31792068481445,53.75611877441406,39.51463317871094,0.033972881638549154,1.0701041870437271,0.10897401293272628,PFIX
2024-07-23,100.62000274658203,100.62999725341797,100.61000061035156,99.30022430419922,2829200.0,283740627.08206177,9.942996814629576e-05,99.29035186767578,98.87718963623047,98.06591796875,97.2302474975586,96.82653045654297,95.56383514404297,94.37284088134766,0.02654077703136775,0.20308449478185794,0.025445726491652082,SGOV
2024-07-23,89.56999969482422,90.26000213623047,89.16999816894531,88.89138793945312,2655400.0,237586197.88360596,-0.0007802563748523833,88.96080017089844,82.88297271728516,78.475341796875,82.38455200195312,82.25829315185547,70.38688659667969,79.36165618896484,0.12703609435330732,1.6983384094241516,0.08148123140203746,VNQ
2024-07-23,13.585000038146973,13.609999656677246,13.510000228881836,13.5600004196167,5551500.0,75313037.35148907,-0.007320602409403033,13.65999984741211,14.100000381469727,14.289999961853027,13.289999961853027,13.630000114440918,14.109469413757324,14.071076393127441,-0.027056453685917338,-0.5756279355925471,0.002201007536266037,PDBC
2024-07-23,27.5,27.579999923706055,27.43000030517578,27.203285217285156,1345600.0,36907549.224090576,0.0,27.203285217285156,27.531082153320312,25.564401626586914,26.89055824279785,27.428604125976562,24.349990844726562,27.121395111083984,0.030206497561982053,0.10014487827295432,-0.008214742086638506,SPTL
2024-07-23,49.060001373291016,49.130001068115234,49.060001373291016,48.7863655090332,2296100.0,112529776.90105438,0.0008156586425931418,48.746604919433594,48.51456069946289,47.74632263183594,47.919532775878906,48.061676025390625,45.710899353027344,46.25093460083008,0.031421202227168196,0.22365693582415297,0.014251040552167301,BNDX
2024-07-23,35.04999923706055,35.06999969482422,34.880001068115234,34.44316101074219,6300.0,219622.97859191895,-0.0015693455678593782,34.49729919433594,34.1758918762207,33.7372932434082,32.53960037231445,31.006591796875,32.2384033203125,30.757694244384766,0.06778921410521524,0.5497045532908699,0.11257952568049574,RISR
2024-07-23,36.79999923706055,36.849998474121094,36.77000045776367,36.20207977294922,11677700.0,428052159.89551544,0.0002720399528773258,36.19223403930664,35.573822021484375,34.75340270996094,34.722476959228516,34.7144889831543,32.210758209228516,32.564292907714844,0.06549084441179363,0.570757183267865,0.04256853836648555,USHY
2024-07-24,35.0099983215332,35.22999954223633,34.880001068115234,34.55734634399414,16200.0,565693.2483673096,0.0033151815890632343,34.44316101074219,34.078941345214844,33.60090255737305,32.259193420410156,31.07369041442871,32.27347946166992,30.83232879638672,0.06622490910855985,0.5624980791366561,0.10843483832705308,RISR
2024-07-24,77.93000030517578,78.08999633789062,74.2300033569336,74.44769287109375,7665300.0,583899806.2911987,-0.0683974970291948,79.91358184814453,77.01805877685547,63.47227096557617,64.46941375732422,56.21963119506836,40.941680908203125,46.92728805541992,0.42284233129101595,3.0331002818212927,0.4214533277684438,UPRO
